symbol,pair,contractType,deliveryDate,onboardDate,status,maintMarginPercent,requiredMarginPercent,baseAsset,quoteAsset,marginAsset,pricePrecision,quantityPrecision,baseAssetPrecision,quotePrecision,underlyingType,underlyingSubType,settlePlan,triggerProtect,liquidationFee,marketTakeBound,filters,orderTypes,timeInForce
RENUSDT,RENUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,REN,USDT,USDT,5,0,8,8,COIN,['DeFi'],0,0.1000,0.025000,0.10,"[{'minPrice': '0.00880', 'maxPrice': '100', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00001'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '300000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
KSMUSDT,KSMUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,KSM,USDT,USDT,3,1,8,8,COIN,['Layer-1'],0,0.1000,0.010000,0.10,"[{'minPrice': '4.060', 'maxPrice': '28450', 'filterType': 'PRICE_FILTER', 'tickSize': '0.010'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'minQty': '0.1'}, {'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1000', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
NEARUSDT,NEARUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,NEAR,USDT,USDT,4,0,8,8,COIN,['Layer-2'],0,0.1000,0.010000,0.10,"[{'minPrice': '0.0480', 'maxPrice': '1000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0010'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '24000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
AAVEUSDT,AAVEUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,AAVE,USDT,USDT,3,1,8,8,COIN,['DeFi'],0,0.1000,0.005000,0.10,"[{'minPrice': '4.340', 'maxPrice': '38702', 'filterType': 'PRICE_FILTER', 'tickSize': '0.010'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'minQty': '0.1'}, {'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1250', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
FILUSDT,FILUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,FIL,USDT,USDT,3,1,8,8,COIN,['Storage'],0,0.1000,0.005000,0.10,"[{'minPrice': '1.381', 'maxPrice': '10000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.001'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '0.1'}, {'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '7500', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
RSRUSDT,RSRUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,RSR,USDT,USDT,6,0,8,8,COIN,['DeFi'],0,0.1000,0.025000,0.10,"[{'minPrice': '0.000778', 'maxPrice': '10', 'filterType': 'PRICE_FILTER', 'tickSize': '0.000001'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
LRCUSDT,LRCUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,LRC,USDT,USDT,5,0,8,8,COIN,['DEX'],0,0.1000,0.010000,0.10,"[{'minPrice': '0.00520', 'maxPrice': '100', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00010'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '500000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
MATICUSDT,MATICUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,MATIC,USDT,USDT,5,0,8,8,COIN,['Layer-2'],0,0.1000,0.005000,0.10,"[{'minPrice': '0.00960', 'maxPrice': '137', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00010'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '500000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
OCEANUSDT,OCEANUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,OCEAN,USDT,USDT,5,0,8,8,COIN,['Storage'],0,0.1000,0.025000,0.10,"[{'minPrice': '0.01379', 'maxPrice': '100', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00001'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1000000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
CVCUSDT,CVCUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,CVC,USDT,USDT,5,0,8,8,COIN,['Infrastructure'],0,0.1000,0.025000,0.10,"[{'minPrice': '0.00517', 'maxPrice': '100', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00001'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '800000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
BELUSDT,BELUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,BEL,USDT,USDT,5,0,8,8,COIN,['DeFi'],0,0.1000,0.025000,0.10,"[{'minPrice': '0.03610', 'maxPrice': '204', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00010'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '150000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
CTKUSDT,CTKUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,CTK,USDT,USDT,5,0,8,8,COIN,['Infrastructure'],0,0.1000,0.025000,0.10,"[{'minPrice': '0.02600', 'maxPrice': '180', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00010'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '800000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
AXSUSDT,AXSUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,AXS,USDT,USDT,5,0,8,8,COIN,['Metaverse'],0,0.1000,0.025000,0.10,"[{'minPrice': '0.08000', 'maxPrice': '6989', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00100'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '8000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
ALPHAUSDT,ALPHAUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,ALPHA,USDT,USDT,5,0,8,8,COIN,['DeFi'],0,0.1000,0.010000,0.10,"[{'minPrice': '0.01760', 'maxPrice': '100', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00001'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '100000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
ZENUSDT,ZENUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,ZEN,USDT,USDT,3,1,8,8,COIN,['Privacy'],0,0.1000,0.010000,0.10,"[{'minPrice': '1.437', 'maxPrice': '10000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.001'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'minQty': '0.1'}, {'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '4000', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
SKLUSDT,SKLUSDT,PERPETUAL,4133404800000,1598252400000,TRADING,2.5000,5.0000,SKL,USDT,USDT,5,0,8,8,COIN,['Layer-2'],0,0.1000,0.010000,0.10,"[{'minPrice': '0.00544', 'maxPrice': '100', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00001'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1000000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
GRTUSDT,GRTUSDT,PERPETUAL,4133404800000,1608274800000,TRADING,2.5000,5.0000,GRT,USDT,USDT,5,0,8,8,COIN,['Oracle'],0,0.1000,0.010000,0.10,"[{'minPrice': '0.01398', 'maxPrice': '100', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00001'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '150000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
1INCHUSDT,1INCHUSDT,PERPETUAL,4133404800000,1608879600000,TRADING,2.5000,5.0000,1INCH,USDT,USDT,4,0,8,8,COIN,['DEX'],0,0.1000,0.005000,0.10,"[{'minPrice': '0.0613', 'maxPrice': '100000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0001'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '100000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
BTCBUSD,BTCBUSD,PERPETUAL,4133404800000,1610352000000,TRADING,2.5000,5.0000,BTC,BUSD,BUSD,1,3,8,8,COIN,['BUSD'],0,0.0500,0.017500,0.05,"[{'minPrice': '557.6', 'maxPrice': '4529890', 'filterType': 'PRICE_FILTER', 'tickSize': '0.1'}, {'stepSize': '0.001', 'filterType': 'LOT_SIZE', 'maxQty': '500', 'minQty': '0.001'}, {'stepSize': '0.001', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '50', 'minQty': '0.001'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9500', 'multiplierUp': '1.0500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
CHZUSDT,CHZUSDT,PERPETUAL,4133404800000,1611212400000,TRADING,2.5000,5.0000,CHZ,USDT,USDT,5,0,8,8,COIN,['NFT'],0,0.1000,0.015000,0.10,"[{'minPrice': '0.00447', 'maxPrice': '100', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00001'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '850000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
SANDUSDT,SANDUSDT,PERPETUAL,4133404800000,1610953200000,TRADING,2.5000,5.0000,SAND,USDT,USDT,5,0,8,8,COIN,['Metaverse'],0,0.1000,0.005000,0.10,"[{'minPrice': '0.00500', 'maxPrice': '20000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00010'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '500000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
ANKRUSDT,ANKRUSDT,PERPETUAL,4133404800000,1611558000000,TRADING,2.5000,5.0000,ANKR,USDT,USDT,6,0,8,8,COIN,['Infrastructure'],0,0.1000,0.025000,0.10,"[{'minPrice': '0.001510', 'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.000010'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '60000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
BTSUSDT,BTSUSDT,PERPETUAL,1660813200000,1612076400000,SETTLING,2.5000,5.0000,BTS,USDT,USDT,5,0,8,8,COIN,['DEX'],0,0.0500,0.025000,0.10,"[{'minPrice': '0.00114', 'maxPrice': '20000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00001'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '3000000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
LITUSDT,LITUSDT,PERPETUAL,4133404800000,1613545200000,TRADING,2.5000,5.0000,LIT,USDT,USDT,3,1,8,8,COIN,['Privacy'],0,0.1000,0.025000,0.10,"[{'minPrice': '0.077', 'maxPrice': '100000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.001'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '5000000', 'minQty': '0.1'}, {'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1000000', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
UNFIUSDT,UNFIUSDT,PERPETUAL,4133404800000,1612854000000,TRADING,2.5000,5.0000,UNFI,USDT,USDT,3,1,8,8,COIN,['DeFi'],0,0.1000,0.010000,0.10,"[{'minPrice': '0.222', 'maxPrice': '10000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.001'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '100000', 'minQty': '0.1'}, {'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '8000', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
