symbol,pair,contractType,deliveryDate,onboardDate,status,maintMarginPercent,requiredMarginPercent,baseAsset,quoteAsset,marginAsset,pricePrecision,quantityPrecision,baseAssetPrecision,quotePrecision,underlyingType,underlyingSubType,settlePlan,triggerProtect,liquidationFee,marketTakeBound,maxMoveOrderLimit,filters,orderTypes,timeInForce
LDOUSDT,LDOUSDT,PERPETUAL,4133404800000,1663743600000,TRADING,2.5000,5.0000,LDO,USDT,USDT,6,0,8,8,COIN,['Layer-2'],0,0.1000,0.020000,0.10,10000,"[{'minPrice': '0.001000', 'maxPrice': '2000.000000', 'tickSize': '0.000100', 'filterType': 'PRICE_FILTER'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '100000', 'minQty': '1'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'maxQty': '30000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
1000PEPEUSDT,1000PEPEUSDT,PERPETUAL,4133404800000,1683244800000,TRADING,2.5000,5.0000,1000PEPE,USDT,USDT,7,0,8,8,COIN,['Meme'],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0000001', 'maxPrice': '200.0000000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0000001'}, {'filterType': 'LOT_SIZE', 'maxQty': '800000000', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '100000000', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
ANTUSDT,ANTUSDT,PERPETUAL,4133404800000,1640329200000,TRADING,2.5000,5.0000,ANT,USDT,USDT,3,1,8,8,COIN,['DAO'],0,0.0500,0.020000,0.05,10000,"[{'tickSize': '0.001', 'filterType': 'PRICE_FILTER', 'minPrice': '0.010', 'maxPrice': '100000.000'}, {'stepSize': '0.1', 'maxQty': '1000000.0', 'filterType': 'LOT_SIZE', 'minQty': '0.1'}, {'maxQty': '50000.0', 'stepSize': '0.1', 'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.0500', 'multiplierDown': '0.9500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
BTCDOMUSDT,BTCDOMUSDT,PERPETUAL,4133404800000,1623913200000,TRADING,2.5000,5.0000,BTCDOM,USDT,USDT,1,3,8,8,INDEX,['Index'],0,0.1000,0.015000,0.10,10000,"[{'maxPrice': '100000.0', 'tickSize': '0.1', 'minPrice': '10.0', 'filterType': 'PRICE_FILTER'}, {'maxQty': '10000.000', 'filterType': 'LOT_SIZE', 'minQty': '0.001', 'stepSize': '0.001'}, {'minQty': '0.001', 'maxQty': '100.000', 'stepSize': '0.001', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
ZECUSDT,ZECUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,ZEC,USDT,USDT,2,3,8,8,COIN,['Privacy'],0,0.1000,0.015000,0.10,10000,"[{'minPrice': '2.85', 'filterType': 'PRICE_FILTER', 'maxPrice': '100000.00', 'tickSize': '0.01'}, {'filterType': 'LOT_SIZE', 'minQty': '0.001', 'maxQty': '10000.000', 'stepSize': '0.001'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.001', 'maxQty': '5000.000', 'stepSize': '0.001'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
LRCUSDT,LRCUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,LRC,USDT,USDT,5,0,8,8,COIN,['DEX'],0,0.1000,0.010000,0.10,10000,"[{'minPrice': '0.00520', 'tickSize': '0.00010', 'maxPrice': '100.00000', 'filterType': 'PRICE_FILTER'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'maxQty': '500000', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
AMBBUSD,AMBBUSD,PERPETUAL,1680598800000,1663052400000,SETTLING,2.5000,5.0000,AMB,BUSD,BUSD,7,0,8,8,COIN,['BUSD'],0,0.1000,0.010000,0.10,10000,"[{'tickSize': '0.0000010', 'filterType': 'PRICE_FILTER', 'maxPrice': '10000.0000000', 'minPrice': '0.0000100'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '50000000'}, {'maxQty': '3000000', 'minQty': '1', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
KSMUSDT,KSMUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,KSM,USDT,USDT,3,1,8,8,COIN,['Layer-1'],0,0.1000,0.015000,0.10,10000,"[{'tickSize': '0.010', 'filterType': 'PRICE_FILTER', 'minPrice': '4.060', 'maxPrice': '28450.000'}, {'filterType': 'LOT_SIZE', 'maxQty': '1000000.0', 'stepSize': '0.1', 'minQty': '0.1'}, {'maxQty': '5000.0', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
NEOUSDT,NEOUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,NEO,USDT,USDT,3,2,8,8,COIN,['Layer-1'],0,0.0500,0.015000,0.05,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '1.093', 'maxPrice': '100000.000', 'tickSize': '0.001'}, {'maxQty': '100000.00', 'filterType': 'LOT_SIZE', 'stepSize': '0.01', 'minQty': '0.01'}, {'maxQty': '10000.00', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.01', 'minQty': '0.01'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.0500', 'multiplierDown': '0.9500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
LITUSDT,LITUSDT,PERPETUAL,4133404800000,1613545200000,TRADING,2.5000,5.0000,LIT,USDT,USDT,3,1,8,8,COIN,['Privacy'],0,0.1000,0.015000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '100000.000', 'minPrice': '0.077', 'tickSize': '0.001'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'minQty': '0.1', 'maxQty': '5000000.0'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '300000.0', 'stepSize': '0.1', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
XEMUSDT,XEMUSDT,PERPETUAL,4133404800000,1614668400000,TRADING,2.5000,5.0000,XEM,USDT,USDT,4,0,8,8,COIN,['Layer-1'],0,0.1000,0.010000,0.10,10000,"[{'maxPrice': '100000.0000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0035', 'tickSize': '0.0001'}, {'stepSize': '1', 'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'minQty': '1'}, {'maxQty': '2000000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
FOOTBALLUSDT,FOOTBALLUSDT,PERPETUAL,4133404800000,1661929200000,TRADING,2.5000,5.0000,FOOTBALL,USDT,USDT,5,2,8,8,INDEX,['Index'],0,0.1500,0.017500,0.15,10000,"[{'minPrice': '0.01000', 'tickSize': '0.01000', 'filterType': 'PRICE_FILTER', 'maxPrice': '20000.00000'}, {'maxQty': '10000.00', 'filterType': 'LOT_SIZE', 'minQty': '0.01', 'stepSize': '0.01'}, {'minQty': '0.01', 'maxQty': '200.00', 'stepSize': '0.01', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
USDCUSDT,USDCUSDT,PERPETUAL,4133404800000,1678579200000,TRADING,2.5000,5.0000,USDC,USDT,USDT,7,0,8,8,COIN,['DeFi'],0,0.0500,0.010000,0.05,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '200.0000000', 'minPrice': '0.0000100', 'tickSize': '0.0000100'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'maxQty': '50000', 'minQty': '1', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.0500', 'multiplierDown': '0.9500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
SKLUSDT,SKLUSDT,PERPETUAL,4133404800000,1598252400000,TRADING,2.5000,5.0000,SKL,USDT,USDT,5,0,8,8,COIN,['Layer-2'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '100.00000', 'minPrice': '0.00544', 'tickSize': '0.00001'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '10000000', 'stepSize': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1000000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
COMBOUSDT,COMBOUSDT,PERPETUAL,4133404800000,1685707200000,TRADING,2.5000,5.0000,COMBO,USDT,USDT,6,1,8,8,COIN,['Metaverse'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.000100', 'minPrice': '0.000100', 'maxPrice': '2000.000000'}, {'stepSize': '0.1', 'minQty': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '5000000.0'}, {'stepSize': '0.1', 'minQty': '0.1', 'maxQty': '8000.0', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
PERPUSDT,PERPUSDT,PERPETUAL,4133404800000,1677999600000,TRADING,2.5000,5.0000,PERP,USDT,USDT,6,1,8,8,COIN,['DeFi'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '2000.000000', 'minPrice': '0.000100', 'tickSize': '0.000100'}, {'filterType': 'LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '1000000.0'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '34800.0'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
IOTAUSDT,IOTAUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,IOTA,USDT,USDT,4,1,8,8,COIN,['Layer-1'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '100000.0000', 'minPrice': '0.0205', 'tickSize': '0.0001'}, {'filterType': 'LOT_SIZE', 'minQty': '0.1', 'maxQty': '1000000.0', 'stepSize': '0.1'}, {'minQty': '0.1', 'maxQty': '200000.0', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
STMXUSDT,STMXUSDT,PERPETUAL,4133404800000,1615964400000,TRADING,2.5000,5.0000,STMX,USDT,USDT,5,0,8,8,COIN,['Payment'],0,0.1500,0.010000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.00001', 'minPrice': '0.00048', 'maxPrice': '20000.00000'}, {'maxQty': '50000000', 'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1'}, {'maxQty': '5000000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
BNXUSDT,BNXUSDT,PERPETUAL,4133404800000,1677049200000,TRADING,2.5000,5.0000,BNX,USDT,USDT,6,1,8,8,COIN,['NFT'],0,0.1500,0.015000,0.15,10000,"[{'minPrice': '0.001000', 'tickSize': '0.000100', 'maxPrice': '2000.000000', 'filterType': 'PRICE_FILTER'}, {'maxQty': '1000000.0', 'minQty': '0.1', 'filterType': 'LOT_SIZE', 'stepSize': '0.1'}, {'minQty': '0.1', 'maxQty': '40600.0', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
DARUSDT,DARUSDT,PERPETUAL,4133404800000,1651129200000,TRADING,2.5000,5.0000,DAR,USDT,USDT,4,1,8,8,COIN,['NFT'],0,0.1000,0.020000,0.10,10000,"[{'maxPrice': '100000.0000', 'minPrice': '0.0010', 'tickSize': '0.0001', 'filterType': 'PRICE_FILTER'}, {'maxQty': '5000000.0', 'filterType': 'LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1'}, {'maxQty': '500000.0', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
IDUSDT,IDUSDT,PERPETUAL,4133404800000,1679529600000,TRADING,2.5000,5.0000,ID,USDT,USDT,7,0,8,8,COIN,['Infrastructure'],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'minPrice': '0.0001000', 'maxPrice': '200.0000000', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1', 'stepSize': '1'}, {'maxQty': '200000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
ONEUSDT,ONEUSDT,PERPETUAL,4133404800000,1615964400000,TRADING,2.5000,5.0000,ONE,USDT,USDT,5,0,8,8,COIN,['Layer-2'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.00001', 'maxPrice': '20000.00000', 'minPrice': '0.00124'}, {'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'stepSize': '1', 'minQty': '1'}, {'minQty': '1', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '5000000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
MANAUSDT,MANAUSDT,PERPETUAL,4133404800000,1615705200000,TRADING,2.5000,5.0000,MANA,USDT,USDT,4,0,8,8,COIN,['Metaverse'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0136', 'tickSize': '0.0001', 'maxPrice': '100000.0000'}, {'minQty': '1', 'stepSize': '1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE'}, {'minQty': '1', 'maxQty': '100000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
ARPAUSDT,ARPAUSDT,PERPETUAL,4133404800000,1634540400000,TRADING,2.5000,5.0000,ARPA,USDT,USDT,5,0,8,8,COIN,['DeFi'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.00050', 'maxPrice': '20000.00000', 'tickSize': '0.00001'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'maxQty': '5000000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
EDUUSDT,EDUUSDT,PERPETUAL,4133404800000,1682640000000,TRADING,2.5000,5.0000,EDU,USDT,USDT,7,0,8,8,COIN,['Metaverse'],0,0.1500,0.015000,0.15,10000,"[{'maxPrice': '200.0000000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'tickSize': '0.0001000'}, {'stepSize': '1', 'minQty': '1', 'maxQty': '10000000', 'filterType': 'LOT_SIZE'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'maxQty': '40000', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX']"
